trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
65,41.985046493599135,l1,0.6738105799198916,"[0.9015303316203841, 0.9259416573993398, 0.9535554339730626, 0.9736292779491977, 0.9408619628262458]","[0.7392376192608547, 0.7319769654075153, 0.8028852645187541, 0.811823428307669, 0.8082502395662122]","[0.998859227973984, 0.9995026776775571, 0.9996120169115392, 0.9997044737986281, 0.9994332027654056]","[2.639627178855223, 2.657421300484412, 2.756052715403356, 2.785157180055495, 2.7485454051578637]",0.9391037327536459,0.778834703412201,0.9994223198254228,2.71736075599127,0.05779472730883095
66,6.226693454834684,elasticnet,0.5836095896352614,"[0.8764510729176649, 0.9451505279082403, 0.9314360367170477, 0.9593384822452201, 0.9500520020452609]","[0.7860806226291812, 0.7839582131988148, 0.7768921298276199, 0.7602827893519482, 0.7350715738081408]","[0.9986202382972202, 0.9994724377561068, 0.9993358581110218, 0.9995182148628622, 0.9994853999796531]","[2.6611519338440663, 2.7285811788631618, 2.7076640246556893, 2.7191394864600307, 2.684608975833055]",0.9324856243666868,0.768457065763141,0.9992864298013728,2.7002291199312003,0.024444771998665352
67,67.38420779376878,l1,0.6265037742477265,"[0.8576218563257637, 0.9211809616518164, 0.9538346857587083, 0.9646074979478625, 0.9566534312228627]","[0.763580806319046, 0.7966437279835837, 0.8304989166788126, 0.7775886332740113, 0.7700475946422878]","[0.9984553432047949, 0.9993374060601825, 0.9998145456258273, 0.999576538875034, 0.9994477545385991]","[2.6196580058496046, 2.7171620956955826, 2.7841481480633483, 2.741772670096908, 2.72614878040375]",0.9307796865814029,0.7876719357795483,0.9993263176608874,2.717777940021839,0.054182512495722944
68,34.551359527315604,l2,0.5370620809511402,"[0.8871443369549438, 0.9287677595002809, 0.9372540010719335, 0.9619156851870347, 0.9463940257436253]","[0.7551214187019787, 0.8108425710345007, 0.7319642761891489, 0.8138168609440787, 0.7991796690551273]","[0.9988312602060694, 0.9995078998073413, 0.9995957088594232, 0.9995653419907043, 0.9992767368582611]","[2.641097015862992, 2.739118230342123, 2.6688139861205054, 2.7752978881218175, 2.7448504316570137]",0.9322951616915637,0.7821849591849669,0.9993553895443599,2.71383551042089,0.05039164887048135
69,0.05245673265812781,elasticnet,0.7565033067790862,"[0.893169842232522, 0.820302000233237, 0.9123243152266072, 0.8668265809662773, 0.9112265824417776]","[0.6157186229605821, 0.6128323056372031, 0.6261773348196324, 0.5718769201505897, 0.6533907451807771]","[0.9948088651118548, 0.9947144187390634, 0.9969058592925936, 0.9943564074926999, 0.9956156519885019]","[2.5036973303049592, 2.4278487246095035, 2.535407509338833, 2.433059908609567, 2.5602329796110563]",0.8807698642200842,0.6159991857497569,0.9952802405249427,2.492049290494784,0.053415516976703666
70,15.430227660100883,l1,0.1558910782034193,"[0.9128686561886988, 0.953272249918692, 0.9464484318444323, 0.9684540341550038, 0.950407143004042]","[0.7705349257369731, 0.7864872737705957, 0.7938732068689381, 0.7953999770318967, 0.8017749141057593]","[0.9984076887121667, 0.9996476274409707, 0.999578767528469, 0.9996474592135145, 0.9996695591011018]","[2.6818112706378385, 2.7394071511302585, 2.7399004062418393, 2.7635014704004153, 2.751851616210903]",0.9462901030221736,0.7896140595028326,0.9993902203992444,2.735294382924251,0.028172168432536813
71,15.145605781609106,l1,0.18943795183468498,"[0.8927458415201602, 0.9557283094414835, 0.9227746484337288, 0.9639512289607787, 0.9396747395184653]","[0.7564616628291552, 0.7908108415339875, 0.7853439863409971, 0.8175768972155042, 0.8151057780948143]","[0.9984782595414314, 0.9996848432473329, 0.9996478563185097, 0.9997626755520915, 0.9996565384444903]","[2.6476857638907467, 2.746223994222804, 2.7077664910932358, 2.7812908017283746, 2.75443705605777]",0.9349749535749232,0.7930598332028916,0.9994460346207712,2.727480821398586,0.046323568773745306
72,8.961371666055808,l1,0.32045160064893724,"[0.8964220184383055, 0.9390413872170527, 0.94108055805267, 0.964837504523443, 0.9387648407468073]","[0.7783927124107402, 0.768321218540484, 0.7905375435592226, 0.7497819758066341, 0.7823999312449728]","[0.9984626984856969, 0.9993063338250999, 0.9996963636960341, 0.9994934362624016, 0.9994332546966872]","[2.6732774293347425, 2.7066689395826367, 2.7313144653079267, 2.7141129165924784, 2.7205980266884673]",0.9360292617956556,0.7738866763124108,0.999278417393184,2.7091943555012503,0.01969740352648583
73,30.330443469279132,l1,0.21637854040873633,"[0.9097256216279493, 0.9435072686854337, 0.9477053436007402, 0.9717329028361648, 0.9583895676491864]","[0.7581215354571722, 0.7921897456147055, 0.7955376660023279, 0.7880471048099339, 0.7646022246555664]","[0.9983974465128831, 0.9996960562408532, 0.9996715972044697, 0.9995984755003327, 0.9995666416859487]","[2.6662446035980043, 2.7353930705409923, 2.742914606807538, 2.759378483146431, 2.7225584339907014]",0.9462121408798948,0.7796996553079412,0.9993860434288975,2.7252978396167338,0.031838792265207264
74,5.101304790332232,l1,0.6944789460489441,"[0.9045639349227477, 0.9566558693034284, 0.9322296680412796, 0.947092022674786, 0.9532695042654729]","[0.7565742490162474, 0.7676857345166515, 0.7949023108114587, 0.7837843185093318, 0.8294080540801642]","[0.9988449087570566, 0.9995447107266529, 0.9994986815000817, 0.9995274065971449, 0.9997276289633135]","[2.6599830926960513, 2.723886314546733, 2.72663066035282, 2.7304037477812626, 2.7824051873089504]",0.938762199841543,0.7864709333867708,0.9994286673088499,2.724661800537163,0.038871793654322674
75,19.789399676432048,l1,0.13209808062387715,"[0.8909074643113182, 0.9363192599599744, 0.942427964340641, 0.9617275914688893, 0.9510522115104755]","[0.7057444349744313, 0.7913444715549458, 0.7985158379724262, 0.7971455657217803, 0.7936851304312544]","[0.9978964592840229, 0.9997176675482601, 0.9997317371881114, 0.9994363218629716, 0.9996551746715451]","[2.5945483585697726, 2.7273813990631806, 2.7406755395011784, 2.7583094790536413, 2.7443925166132748]",0.9364868983182596,0.7772870881309675,0.9992874721109821,2.713061458560209,0.06006991191747308
76,72.5036876290881,l1,0.25451449124234105,"[0.906947337794278, 0.9616913201977322, 0.9512797091344719, 0.9701819855465965, 0.9592728750711017]","[0.7517931348563306, 0.7707329184078899, 0.7612465849516223, 0.7975740888504985, 0.8144422608837819]","[0.9983384594501041, 0.9995973858662355, 0.9995711620001398, 0.9996863354864609, 0.9996670829897609]","[2.657078932100713, 2.732021624471858, 2.712097456086234, 2.767442409883556, 2.7733822189446444]",0.949874645548836,0.7791577975900246,0.9993720851585403,2.7284045282974008,0.04222154311803934
77,3.447471643309464,elasticnet,0.8394192416337493,"[0.8826266258531267, 0.949968303677015, 0.928218896280551, 0.9597446906537, 0.9407262282369601]","[0.7556724084235802, 0.748596537772667, 0.7453202337993171, 0.7545017437795554, 0.7901083866022289]","[0.9988206125581268, 0.998753577001068, 0.9993320821721536, 0.9994086565483654, 0.9994075863383739]","[2.6371196468348335, 2.69731841845075, 2.672871212252022, 2.7136550909816206, 2.730242201177563]",0.9322569489402704,0.7588398620754698,0.9991445029236175,2.690241313939358,0.032625123117272274
78,42.033427422946154,l1,0.7878239731804032,"[0.8872002061776864, 0.9484321682987858, 0.9569147232145231, 0.9644751899886745, 0.9551955819300042]","[0.7738815993458636, 0.7975826770463302, 0.7177484500050129, 0.7761415569997332, 0.7524054107750437]","[0.9986923044834312, 0.9996565054634305, 0.9994546197168528, 0.9995717043586753, 0.9994898921310506]","[2.659774110006981, 2.7456713508085464, 2.6741177929363884, 2.740188451347083, 2.7070908848360986]",0.9424435739219348,0.7635519388343968,0.9993730052306882,2.7053685179870195,0.034337065965054064
79,12.4035509883766,elasticnet,0.8157730069975159,"[0.9014244964308876, 0.9284871972123133, 0.9507155944288687, 0.9673793716525557, 0.9735564688725724]","[0.7497034630079286, 0.7587351559746182, 0.7987693777779771, 0.7921001100077326, 0.7905278072140222]","[0.9989108927670088, 0.9995078637410846, 0.9995070124557123, 0.9997067056020955, 0.9995011753089942]","[2.650038852205825, 2.686730216928016, 2.748991984662558, 2.759186187262384, 2.7635854513955884]",0.9443126257194395,0.7779671827964558,0.9994267299749792,2.7217065384908743,0.04530488564917681
80,7.5737772926269935,l1,0.7469268908864656,"[0.8733974186068884, 0.9352015362326181, 0.9337447892169141, 0.9708279535756915, 0.9402742176900083]","[0.8048360520799376, 0.7905837964407388, 0.7871820628460676, 0.7940071812224393, 0.8061408036834458]","[0.9990593011252824, 0.9994143145205687, 0.999559517875145, 0.9996227675895966, 0.999556916280431]","[2.6772927718121085, 2.725199647193926, 2.7204863699381265, 2.7644579023877274, 2.745971937653885]",0.9306891830644239,0.7965499792545259,0.9994425634782047,2.7266817257971545,0.02925405803721198
81,94.15617752949436,l1,0.29010771011317993,"[0.8935007753171085, 0.9361368299462591, 0.909541982894688, 0.9513610135265494, 0.9540189691717571]","[0.759333571145698, 0.7362827179138465, 0.7930902571988373, 0.786960569481126, 0.8027080394759308]","[0.9978851095380479, 0.9996651046384336, 0.9995680194873658, 0.9996775382130744, 0.9995653543488163]","[2.6507194560008545, 2.672084652498539, 2.7022002595808914, 2.7379991212207497, 2.756292362996504]",0.9289119141712725,0.7756750310430877,0.9992722252451476,2.703859170459508,0.03937252124846484
82,54.18448268893226,l1,0.12790521308052893,"[0.9121508097882335, 0.9585387453066122, 0.9375990727450513, 0.9641405155695948, 0.9476970898983246]","[0.7751793922159814, 0.7628954859621001, 0.8220656748133329, 0.8024737211730414, 0.8315620004903199]","[0.9984545125507567, 0.9996096679422638, 0.9995999004949853, 0.9995843666716552, 0.9996257910161441]","[2.6857847145549716, 2.7210438992109762, 2.7592646480533696, 2.7661986034142916, 2.778884881404789]",0.9440252466615633,0.7988352549309552,0.9993748477351609,2.7422353493276796,0.0341853023601365
83,20.456007781177647,l1,0.17019176674151867,"[0.8787388720315257, 0.9500810212158366, 0.9382982092622818, 0.9686082145816806, 0.9469758029524225]","[0.805688485157457, 0.7653961084419414, 0.7491175964570896, 0.8159653762606527, 0.8177852502099576]","[0.9992875475717689, 0.9995176177874658, 0.9995031812982585, 0.9996546720751337, 0.9995866309932429]","[2.683714904760752, 2.714994747445244, 2.6869189870176298, 2.784228262917467, 2.7643476841556227]",0.9365404240087495,0.7907905633054197,0.999509929945174,2.726840917259343,0.04072839356570354
84,46.19258440643263,l1,0.16385314532747647,"[0.8900458765029328, 0.9345649163838644, 0.9335503654768464, 0.963702487205076, 0.9547319169223266]","[0.7902819350170758, 0.7840594929040801, 0.7817781100934185, 0.7616314679244607, 0.7999298896530033]","[0.9990001582704334, 0.9993696307338547, 0.9995570488797231, 0.999634166387918, 0.9995670413191512]","[2.679327969790442, 2.7179940400217992, 2.714885524449988, 2.724968121517455, 2.754228847894481]",0.9353191124982091,0.7835361791184077,0.9994256091182161,2.718280900734833,0.0239412427627776
85,30.053995888730142,l1,0.1406088908982774,"[0.8886364951038235, 0.9287273785440848, 0.9210179077075309, 0.9552816927550261, 0.9516673174583505]","[0.7877470216159324, 0.7322382873308224, 0.7826230080039671, 0.8096044433036049, 0.8239978095448709]","[0.9989667796097086, 0.9991554966481884, 0.999709322542265, 0.9996305967123356, 0.9993282299248384]","[2.6753502963294644, 2.6601211625230956, 2.703350238253763, 2.7645167327709665, 2.77499335692806]",0.9290661583137633,0.7872421139598396,0.9993580850874672,2.7156663573610693,0.046407741362551776
86,58.62688707475782,l2,0.7197189927406158,"[0.8787874901070987, 0.9584871783334922, 0.9402336867933393, 0.9740675454301813, 0.9311043574214832]","[0.7618351058832147, 0.8320000508883845, 0.7897957730340246, 0.7972092196840427, 0.8041994426406666]","[0.9987306791790224, 0.9996773740678244, 0.9995577832293323, 0.9996115204659346, 0.9992523527581539]","[2.6393532751693356, 2.790164603289701, 2.729587243056696, 2.7708882855801584, 2.734556152820304]",0.9365360516171188,0.7970079184260666,0.9993659419400535,2.732909911983239,0.051936598015817556
87,70.15458585566523,l2,0.10646305924217972,"[0.9266370421360653, 0.9386106631566224, 0.9290686627228086, 0.9569720794987612, 0.9558885667860798]","[0.776305387149139, 0.7866789347842044, 0.6903207622515823, 0.7788354255960894, 0.8249149279177597]","[0.9985391732580132, 0.9994134540713313, 0.9989056547294541, 0.9996004729595306, 0.9995473489680501]","[2.701481602543218, 2.724703052012158, 2.618295079703845, 2.7354079780543814, 2.7803508436718896]",0.9414354028600675,0.771411087539755,0.999201220797276,2.7120477111970986,0.05342728926055114
88,53.14153400243266,l2,0.6668199215474434,"[0.8889872203720759, 0.9269348606979875, 0.9366352459671278, 0.9394634481215227, 0.9462664350299215]","[0.767158079055867, 0.8223024240238519, 0.7879853967051492, 0.7803352498554983, 0.7185498480553255]","[0.9988498675987629, 0.9995499810120383, 0.9994580394903935, 0.9994946376906464, 0.9993760686173975]","[2.654995167026706, 2.7487872657338777, 2.7240786821626704, 2.7192933356676674, 2.6641923517026442]",0.9276574420377269,0.7752661995391384,0.9993457188818476,2.702269360458713,0.036370553245029316
89,36.03013774716289,l2,0.7139880569055606,"[0.8827159783478946, 0.940651096986391, 0.9370533361887304, 0.9491015010758868, 0.9376207155708747]","[0.7588654283958884, 0.8008247264415678, 0.7875886636005243, 0.7703896827392991, 0.7148084320794736]","[0.9985634576787958, 0.9991220311859565, 0.9997166806556805, 0.999689083606674, 0.9993268135852109]","[2.640144864422579, 2.7405978546139154, 2.724358680444935, 2.71918026742186, 2.6517559612355592]",0.9294285256339554,0.7664953866513506,0.9992836133424635,2.6952075256277697,0.04099926645416724
90,14.66592536900827,l2,0.6980595224345169,"[0.886054116116272, 0.9277921659388987, 0.9163950626343508, 0.9538905846570482, 0.9461505180771193]","[0.7763051533899151, 0.7735592680534101, 0.800756092515052, 0.7448781953640439, 0.7686326733977438]","[0.9988032696547733, 0.9996207233993938, 0.999605903027697, 0.999433432210604, 0.9995417138783111]","[2.6611625391609603, 2.7009721573917025, 2.7167570581771, 2.698202212231696, 2.714324905353174]",0.9260564894847377,0.772826276544033,0.9994010084341559,2.6982837744629267,0.019918836597229452
91,21.666146575442017,l2,0.76837568288173,"[0.9029164804724544, 0.9365310363746652, 0.9235882721174609, 0.9684672716327921, 0.9625395682871875]","[0.795697992580732, 0.7788563434202895, 0.7845962451086287, 0.7611952405437188, 0.79762873749457]","[0.9969842469634022, 0.9996957832777477, 0.9992074787206127, 0.9995085944876578, 0.9995010967005481]","[2.6955987200165885, 2.7150831630727024, 2.7073919959467023, 2.7291711066641686, 2.7596694024823054]",0.938808525776912,0.7835949118295877,0.9989794400299937,2.7213828776364934,0.022030744219692512
92,0.423315590534748,elasticnet,0.8513880108672501,"[0.8712434698189133, 0.9043507461849934, 0.9106961490483505, 0.9569785858675399, 0.9030926098875232]","[0.7334276582374136, 0.7412662070993243, 0.7229177234204203, 0.6695371688662278, 0.719798125811363]","[0.9958013059838238, 0.9984561454845869, 0.9979955370537601, 0.9985587284774755, 0.9982340574058804]","[2.600472434040151, 2.6440730987689047, 2.6316094095225306, 2.625074483211243, 2.6211247931047668]",0.909272312161464,0.7173893766869498,0.9978091548811052,2.6244708437295197,0.014301689601136926
93,0.00010682885106760144,l1,0.7317853846646241,"[0.04, 0.04, 0.04, 0.04, 0.04]","[3.6707609769871524e-05, 1.9769822777660104e-05, 1.9769822777660104e-05, 0.0002843068261787474, 8.473977826424687e-06]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.5400367076097699, 0.5400197698227777, 0.5400197698227777, 0.5402843068261788, 0.5400084739778265]",0.04,7.380561186607277e-05,0.5,0.5400738056118661,0.00010563614759896878
94,96.95011413920062,elasticnet,0.8260061935119092,"[0.8940390613286255, 0.9581185330343337, 0.9409145413045136, 0.9688110116494402, 0.9578328114915358]","[0.6618135411111922, 0.7841276784057051, 0.7977648507901298, 0.7339504268396531, 0.7836999470808647]","[0.9984072177286712, 0.9997493165548991, 0.9997640774984266, 0.9995646387950452, 0.9996720306990828]","[2.554259820168489, 2.7419955279949377, 2.73844346959307, 2.7023260772841384, 2.741204789271483]",0.9439431917616897,0.752271288845509,0.9994314562552249,2.695645936862424,0.0722359753982143
95,57.78042825184966,l1,0.23278222425083794,"[0.8945183042285134, 0.9406099691057327, 0.9403511860245368, 0.9668149336228151, 0.9562792900450975]","[0.7689885482692884, 0.7783877820192623, 0.7387619931563826, 0.7700347066862854, 0.8227127025766989]","[0.9985026699403302, 0.9997784128417684, 0.9992143956483062, 0.9996854802348545, 0.9997031589495268]","[2.662009522438132, 2.7187761639667634, 2.6783275748292255, 2.736535120543955, 2.778695151571323]",0.9397147366053391,0.7757771465415836,0.9993768235229572,2.71486870666988,0.041684204335188116
96,29.469214913401323,elasticnet,0.47119886171034053,"[0.9006755738559374, 0.9566166948703702, 0.9565917589382116, 0.9577154221774468, 0.9404912511904933]","[0.7663080490694205, 0.8015376600876623, 0.7881570484993368, 0.757540583064833, 0.8007115242810907]","[0.9989154172659039, 0.999392285111183, 0.9994561779474932, 0.9997331916980915, 0.9995766303691382]","[2.665899040191262, 2.7575466400692155, 2.7442049853850414, 2.714989196940371, 2.740779405840722]",0.942418140206492,0.7828509730004687,0.999414740478362,2.7246838536853226,0.032464580015371405
97,10.240414730345822,l1,0.8826470048814667,"[0.9147884655519586, 0.9463566687654438, 0.938958273681649, 0.9715576789393245, 0.9341775619169503]","[0.7445090055982567, 0.7841810847709644, 0.7923453589076109, 0.7774787925044555, 0.7749506271706776]","[0.9987311208445832, 0.9994499771929499, 0.999411013614688, 0.9996771273233067, 0.9993288139978316]","[2.6580285919947984, 2.7299877307293583, 2.730714646203948, 2.748713598767087, 2.7084570030854596]",0.9411677297710653,0.7746929737903929,0.9993196105946719,2.71518031415613,0.03129402017096388
98,43.59791889541291,l2,0.7868550464525147,"[0.9078717391363611, 0.9361940811597885, 0.9354982234790357, 0.968475060571862, 0.9117581541219062]","[0.742426707565113, 0.7613620213281709, 0.8011012515658067, 0.7870136709715202, 0.78087505292349]","[0.9983057929373024, 0.9994070030305927, 0.9996558251538868, 0.9995789815846244, 0.9995735229481388]","[2.6486042396387766, 2.6969631055185523, 2.7362553001987293, 2.7550677131280064, 2.692206729993535]",0.9319594516937908,0.7745557408708201,0.999304225130909,2.70581941769552,0.03711887303964697
99,1.9374477006301374,l1,0.7623700057792566,"[0.8787049549146235, 0.9392917849143697, 0.9409756393379745, 0.9694890129296151, 0.9487817226160289]","[0.762249981825093, 0.8105886857110416, 0.7959120663148382, 0.773011354303951, 0.793455674841534]","[0.9983130708383804, 0.999617526555557, 0.9995536534252342, 0.9994369983827043, 0.999669766269469]","[2.6392680075780968, 2.7494979971809683, 2.736441359078047, 2.74193736561627, 2.741907163727032]",0.9354486229425223,0.7870435525992916,0.9993182030942689,2.7218103786360826,0.04147984861386768
